0.009	1.705
0.109	1.561
0.209	1.507
0.309	1.484
0.409	1.462
0.509	1.439
0.609	1.419
0.709	1.411
0.809	1.402
0.909	1.394
1.009	1.386
1.109	1.377
1.209	1.369
1.309	1.360
1.409	1.352
1.509	1.343
1.609	1.335
1.709	1.326
1.809	1.323
1.909	1.320
2.009	1.317
2.109	1.314
2.209	1.311
2.309	1.307
2.409	1.304
2.509	1.301
2.609	1.298
2.709	1.295
2.809	1.292
2.909	1.289
3.009	1.286
3.109	1.283
3.209	1.279
3.309	1.276
3.409	1.273
3.509	1.270
3.609	1.267
3.709	1.264
3.809	1.261
3.909	1.258
4.009	1.255
4.109	1.251
4.209	1.248
4.309	1.245
4.409	1.242
4.509	1.239
4.609	1.236
4.709	1.233
4.809	1.231
4.909	1.229
5.009	1.227
5.109	1.226
5.209	1.224
5.309	1.222
5.409	1.221
5.509	1.219
5.608	1.218
5.708	1.216
5.808	1.214
5.908	1.213
6.008	1.211
6.108	1.209
6.208	1.208
6.308	1.206
6.408	1.204
6.508	1.203
6.608	1.201
6.708	1.199
6.808	1.198
6.908	1.196
7.008	1.194
7.108	1.193
7.208	1.191
7.308	1.190
7.408	1.188
7.508	1.186
7.608	1.185
7.708	1.183
7.808	1.181
7.908	1.180
8.008	1.178
8.108	1.176
8.208	1.175
8.308	1.173
8.408	1.171
8.508	1.170
8.608	1.168
8.708	1.166
8.808	1.165
8.908	1.163
9.008	1.161
9.108	1.160
9.208	1.158
9.308	1.157
9.408	1.155
9.508	1.153
9.608	1.152
9.708	1.150
9.808	1.148
9.908	1.147
10.008	1.145
10.108	1.143
10.208	1.142
10.308	1.140
10.408	1.138
10.508	1.137
10.608	1.136
10.708	1.135
10.808	1.134
10.908	1.133
11.008	1.132
11.108	1.131
11.208	1.130
11.308	1.129
11.408	1.128
11.508	1.127
11.608	1.126
11.708	1.125
11.808	1.124
11.908	1.124
12.008	1.123
12.108	1.122
12.208	1.121
12.308	1.120
12.408	1.119
12.508	1.118
12.608	1.117
12.708	1.116
12.808	1.115
12.908	1.114
13.008	1.113
13.108	1.112
13.208	1.111
13.308	1.110
13.408	1.109
13.508	1.108
13.608	1.107
13.708	1.106
13.808	1.105
13.908	1.104
14.008	1.104
14.108	1.103
14.208	1.102
14.308	1.101
14.408	1.100
14.508	1.099
14.608	1.098
14.708	1.097
14.808	1.096
14.908	1.095
15.008	1.094
15.108	1.093
15.208	1.092
15.308	1.091
15.408	1.090
15.508	1.089
15.608	1.088
15.708	1.087
15.808	1.086
15.908	1.085
16.008	1.084
16.108	1.084
16.208	1.083
16.308	1.082
16.408	1.081
16.508	1.080
16.608	1.079
16.707	1.078
16.807	1.077
16.907	1.076
17.007	1.075
17.107	1.074
17.207	1.073
17.307	1.072
17.407	1.071
17.507	1.070
17.607	1.069
17.707	1.068
17.807	1.067
17.907	1.066
18.007	1.065
18.107	1.064
18.207	1.064
18.307	1.063
18.407	1.062
18.507	1.061
18.607	1.060
18.707	1.059
18.807	1.058
18.907	1.057
19.007	1.056
19.107	1.055
19.207	1.054
19.307	1.053
19.407	1.052
19.507	1.051
19.607	1.050
19.707	1.049
19.807	1.048
